transaction_id,user_id,age,age_group,gender,daily_screen_time_hours,screen_time_band,social_media_hours,gaming_hours,work_study_hours,sleep_hours,low_sleep_flag,notifications_per_day,app_opens_per_day,weekend_screen_time,weekend_to_daily_screen_time_ratio,stress_level,academic_work_impact,addiction_level_display,addicted_label,addiction_status,usage_component_total_hours,component_sum_exceeds_daily_screen_time,day_load_hours,day_load_exceeds_24_hours
TXN04691,U04691,23,23-27,Female,3.72,Up to 6h,1.81,2.28,0.69,7.21,False,184,67,6.11,1.6425,Low,No,None,0,0 - Not addicted label,4.779999999999999,True,11.62,False
TXN04692,U04692,22,18-22,Other,5.03,Up to 6h,1.27,1.08,5.8,5.44,True,42,43,6.14,1.2207,High,No,None,0,0 - Not addicted label,8.15,True,16.27,False
TXN04693,U04693,28,28-35,Other,7.22,6-8h,5.42,1.73,5.11,6.78,True,147,110,10.01,1.3864,High,No,Moderate,1,1 - Addicted label,12.260000000000002,True,19.11,False
TXN04694,U04694,19,18-22,Other,8.12,8-10h,1.9,0.47,2.56,7.24,False,151,77,11.08,1.3645,High,No,Severe,1,1 - Addicted label,4.93,False,17.919999999999998,False
TXN04695,U04695,19,18-22,Female,4.1,Up to 6h,4.93,2.01,3.55,7.92,False,136,127,5.92,1.4439,Medium,Yes,Moderate,1,1 - Addicted label,10.489999999999998,True,15.57,False
TXN04696,U04696,32,28-35,Other,9.9,8-10h,4.89,2.45,0.73,7.39,False,39,171,11.83,1.1949,Low,Yes,Severe,1,1 - Addicted label,8.07,False,18.02,False
TXN04697,U04697,18,18-22,Other,5.23,Up to 6h,3.48,3.71,4.57,8.93,False,181,110,7.53,1.4398,High,No,None,0,0 - Not addicted label,11.76,True,18.73,False
TXN04698,U04698,24,23-27,Other,10.79,10h+,3.44,1.8,3.38,7.54,False,135,35,12.46,1.1548,High,No,Severe,1,1 - Addicted label,8.620000000000001,False,21.709999999999997,False
TXN04699,U04699,35,28-35,Female,3.19,Up to 6h,2.07,1.61,1.14,5.16,True,84,120,4.53,1.4201,Medium,No,Mild,0,0 - Not addicted label,4.819999999999999,True,9.49,False
TXN04700,U04700,30,28-35,Male,4.99,Up to 6h,2.62,3.01,2.65,8.89,False,161,44,6.01,1.2044,High,Yes,None,0,0 - Not addicted label,8.28,True,16.53,False
TXN04701,U04701,24,23-27,Female,10.75,10h+,5.48,3.87,1.51,4.75,True,145,167,13.12,1.2205,High,Yes,Moderate,1,1 - Addicted label,10.860000000000001,True,17.01,False
TXN04702,U04702,35,28-35,Other,7.01,6-8h,5.66,2.95,3.24,4.71,True,213,38,7.95,1.1341,Low,No,Severe,1,1 - Addicted label,11.85,True,14.959999999999999,False
TXN04703,U04703,24,23-27,Male,9.66,8-10h,3.96,2.83,2.41,4.53,True,65,168,10.48,1.0849,High,Yes,Moderate,1,1 - Addicted label,9.2,False,16.6,False
TXN04704,U04704,20,18-22,Other,5.11,Up to 6h,2.94,2.98,2.27,6.63,True,88,16,7.27,1.4227,Medium,Yes,Mild,0,0 - Not addicted label,8.19,True,14.01,False
TXN04705,U04705,27,23-27,Other,8.42,8-10h,0.93,3.87,5.9,7.22,False,157,49,9.41,1.1176,Medium,No,Severe,1,1 - Addicted label,10.7,True,21.54,False
TXN04706,U04706,25,23-27,Male,7.91,6-8h,1.31,1.73,1.73,5.57,True,23,19,10.2,1.2895,Low,Yes,Mild,0,0 - Not addicted label,4.77,False,15.21,False
TXN04707,U04707,31,28-35,Other,9.75,8-10h,4.61,3.33,1.59,7.66,False,37,91,12.05,1.2359,Low,No,Severe,1,1 - Addicted label,9.530000000000001,False,19.0,False
TXN04708,U04708,31,28-35,Male,3.69,Up to 6h,2.09,1.46,5.46,4.89,True,191,96,5.53,1.4986,High,Yes,None,0,0 - Not addicted label,9.01,True,14.04,False
TXN04709,U04709,30,28-35,Other,9.3,8-10h,3.85,1.15,5.44,8.09,False,248,163,10.26,1.1032,Low,Yes,Severe,1,1 - Addicted label,10.440000000000001,True,22.830000000000002,False
TXN04710,U04710,34,28-35,Other,8.21,8-10h,5.51,1.37,4.22,8.95,False,73,179,10.33,1.2582,Low,Yes,Moderate,1,1 - Addicted label,11.1,True,21.38,False
TXN04711,U04711,35,28-35,Other,8.39,8-10h,3.35,0.3,0.54,5.21,True,57,51,10.52,1.2539,High,No,Severe,1,1 - Addicted label,4.1899999999999995,False,14.14,False
TXN04712,U04712,32,28-35,Female,7.67,6-8h,4.91,0.36,5.4,5.89,True,51,16,9.44,1.2308,High,Yes,Severe,1,1 - Addicted label,10.670000000000002,True,18.96,False
TXN04713,U04713,26,23-27,Other,4.36,Up to 6h,1.86,1.17,1.97,7.91,False,43,141,6.11,1.4014,High,No,Mild,0,0 - Not addicted label,5.0,True,14.24,False
TXN04714,U04714,33,28-35,Male,3.39,Up to 6h,1.68,0.52,4.19,5.35,True,34,169,4.05,1.1947,Medium,Yes,None,0,0 - Not addicted label,6.390000000000001,True,12.93,False
TXN04715,U04715,27,23-27,Male,8.77,8-10h,4.56,1.78,3.68,8.15,False,81,94,11.52,1.3136,Low,Yes,Severe,1,1 - Addicted label,10.02,True,20.6,False
TXN04716,U04716,29,28-35,Male,3.41,Up to 6h,3.84,1.56,1.09,8.63,False,215,55,4.97,1.4575,High,No,Mild,0,0 - Not addicted label,6.49,True,13.13,False
TXN04717,U04717,35,28-35,Other,7.22,6-8h,4.81,3.15,5.09,8.64,False,176,121,7.94,1.0997,Medium,No,Severe,1,1 - Addicted label,13.049999999999999,True,20.95,False
TXN04718,U04718,23,23-27,Male,8.07,8-10h,2.79,2.9,0.61,5.27,True,170,141,9.49,1.176,High,Yes,Moderate,1,1 - Addicted label,6.3,False,13.95,False
TXN04719,U04719,27,23-27,Male,3.57,Up to 6h,4.47,2.11,5.71,6.05,True,171,177,4.52,1.2661,Low,No,Severe,1,1 - Addicted label,12.29,True,15.329999999999998,False
TXN04720,U04720,21,18-22,Female,7.31,6-8h,3.57,3.38,2.29,5.03,True,247,53,10.04,1.3735,High,Yes,Mild,0,0 - Not addicted label,9.239999999999998,True,14.629999999999999,False
TXN04721,U04721,31,28-35,Female,11.47,10h+,5.03,1.1,3.6,6.18,True,31,144,12.72,1.109,High,No,Moderate,1,1 - Addicted label,9.73,False,21.25,False
TXN04722,U04722,18,18-22,Male,11.23,10h+,1.19,0.2,2.06,5.45,True,25,149,13.8,1.2289,High,No,Severe,1,1 - Addicted label,3.45,False,18.74,False
TXN04723,U04723,30,28-35,Other,5.02,Up to 6h,1.41,2.99,5.3,5.83,True,79,74,7.22,1.4382,Medium,Yes,None,0,0 - Not addicted label,9.7,True,16.15,False
TXN04724,U04724,20,18-22,Female,3.54,Up to 6h,3.14,1.91,0.65,5.57,True,74,96,5.4,1.5254,Low,No,None,0,0 - Not addicted label,5.7,True,9.76,False
TXN04725,U04725,23,23-27,Other,7.22,6-8h,4.18,2.97,5.08,6.17,True,249,28,9.95,1.3781,High,Yes,Moderate,1,1 - Addicted label,12.23,True,18.47,False
TXN04726,U04726,30,28-35,Female,10.68,10h+,1.95,1.52,2.21,6.04,True,91,71,13.2,1.236,Medium,Yes,Moderate,1,1 - Addicted label,5.68,False,18.93,False
TXN04727,U04727,29,28-35,Male,8.98,8-10h,2.99,1.15,2.81,5.83,True,79,65,11.95,1.3307,Low,No,Moderate,1,1 - Addicted label,6.950000000000001,False,17.62,False
TXN04728,U04728,19,18-22,Male,9.0,8-10h,5.13,2.81,3.51,4.87,True,50,107,11.16,1.24,Medium,Yes,Severe,1,1 - Addicted label,11.45,True,17.380000000000003,False
TXN04729,U04729,31,28-35,Male,4.13,Up to 6h,1.34,3.8,3.44,4.65,True,211,167,6.64,1.6077,Medium,Yes,Mild,0,0 - Not addicted label,8.58,True,12.22,False
TXN04730,U04730,32,28-35,Female,11.41,10h+,1.81,0.27,4.98,8.26,False,243,67,13.65,1.1963,Medium,No,Severe,1,1 - Addicted label,7.0600000000000005,False,24.650000000000002,True
TXN04731,U04731,35,28-35,Other,6.07,6-8h,4.12,3.42,5.4,4.54,True,156,19,7.51,1.2372,High,No,Severe,1,1 - Addicted label,12.940000000000001,True,16.009999999999998,False
TXN04732,U04732,22,18-22,Other,7.05,6-8h,2.53,0.85,1.51,8.0,False,91,116,8.36,1.1858,High,Yes,Moderate,1,1 - Addicted label,4.89,False,16.560000000000002,False
TXN04733,U04733,21,18-22,Male,5.3,Up to 6h,1.12,0.67,1.13,5.69,True,206,131,7.27,1.3717,High,Yes,Mild,0,0 - Not addicted label,2.92,False,12.120000000000001,False
TXN04734,U04734,18,18-22,Female,7.05,6-8h,2.95,0.3,4.28,6.4,True,35,40,9.39,1.3319,High,Yes,Mild,0,0 - Not addicted label,7.53,True,17.73,False
TXN04735,U04735,25,23-27,Male,5.78,Up to 6h,3.84,2.26,1.62,4.93,True,112,71,7.91,1.3685,Low,No,Mild,0,0 - Not addicted label,7.72,True,12.330000000000002,False
TXN04736,U04736,21,18-22,Other,7.45,6-8h,2.3,3.27,5.65,6.96,True,45,62,10.29,1.3812,Low,No,Mild,0,0 - Not addicted label,11.22,True,20.060000000000002,False
TXN04737,U04737,19,18-22,Male,3.3,Up to 6h,2.22,0.79,5.12,6.0,True,158,36,5.13,1.5545,Medium,Yes,None,0,0 - Not addicted label,8.13,True,14.420000000000002,False
TXN04738,U04738,22,18-22,Male,8.05,8-10h,5.74,1.07,5.87,6.89,True,145,110,11.0,1.3665,Medium,No,Moderate,1,1 - Addicted label,12.68,True,20.810000000000002,False
TXN04739,U04739,29,28-35,Other,3.73,Up to 6h,3.59,2.69,4.39,5.22,True,131,94,4.68,1.2547,High,No,None,0,0 - Not addicted label,10.669999999999998,True,13.34,False
TXN04740,U04740,34,28-35,Other,5.67,Up to 6h,2.63,0.93,5.4,5.75,True,93,140,7.34,1.2945,High,Yes,Mild,0,0 - Not addicted label,8.96,True,16.82,False
TXN04741,U04741,31,28-35,Other,8.51,8-10h,5.12,2.97,1.59,7.52,False,229,53,9.02,1.0599,Medium,Yes,Severe,1,1 - Addicted label,9.68,True,17.62,False
TXN04742,U04742,32,28-35,Female,3.05,Up to 6h,1.88,1.42,4.44,7.82,False,79,17,4.27,1.4,Medium,No,None,0,0 - Not addicted label,7.74,True,15.310000000000002,False
TXN04743,U04743,35,28-35,Other,11.26,10h+,5.06,2.76,3.34,5.82,True,76,76,13.44,1.1936,Low,Yes,Severe,1,1 - Addicted label,11.16,False,20.419999999999998,False
TXN04744,U04744,18,18-22,Other,4.29,Up to 6h,0.62,3.92,0.78,4.98,True,195,16,5.35,1.2471,Low,Yes,None,0,0 - Not addicted label,5.32,True,10.049999999999999,False
TXN04745,U04745,27,23-27,Other,3.11,Up to 6h,2.39,3.9,3.08,8.07,False,63,33,5.74,1.8457,Low,No,Mild,0,0 - Not addicted label,9.370000000000001,True,14.26,False
TXN04746,U04746,27,23-27,Male,5.11,Up to 6h,0.83,0.85,5.6,8.69,False,182,137,8.04,1.5734,Medium,Yes,None,0,0 - Not addicted label,7.279999999999999,True,19.4,False
TXN04747,U04747,35,28-35,Male,4.31,Up to 6h,3.99,2.23,5.58,4.86,True,137,36,6.26,1.4524,Medium,Yes,Mild,0,0 - Not addicted label,11.8,True,14.75,False
TXN04748,U04748,22,18-22,Other,11.19,10h+,1.17,1.52,2.42,5.82,True,156,93,12.78,1.1421,High,No,Moderate,1,1 - Addicted label,5.109999999999999,False,19.43,False
TXN04749,U04749,35,28-35,Other,7.0,6-8h,0.79,3.83,1.42,6.86,True,215,54,9.38,1.34,Medium,Yes,Moderate,1,1 - Addicted label,6.04,False,15.28,False
TXN04750,U04750,26,23-27,Female,5.15,Up to 6h,5.35,1.91,4.32,4.63,True,117,105,6.51,1.2641,Medium,Yes,Severe,1,1 - Addicted label,11.58,True,14.100000000000001,False
TXN04751,U04751,35,28-35,Other,11.34,10h+,1.41,2.88,1.86,4.63,True,45,144,12.73,1.1226,Medium,Yes,Severe,1,1 - Addicted label,6.15,False,17.83,False
TXN04752,U04752,20,18-22,Female,5.28,Up to 6h,4.13,2.09,1.47,5.51,True,182,83,8.04,1.5227,Low,No,Severe,1,1 - Addicted label,7.6899999999999995,True,12.26,False
TXN04753,U04753,20,18-22,Female,7.81,6-8h,5.7,2.57,5.46,8.41,False,204,66,10.38,1.3291,Low,No,Moderate,1,1 - Addicted label,13.73,True,21.68,False
TXN04754,U04754,22,18-22,Male,10.95,10h+,4.47,3.88,1.02,5.47,True,86,127,11.92,1.0886,High,Yes,Severe,1,1 - Addicted label,9.37,False,17.439999999999998,False
TXN04755,U04755,23,23-27,Other,10.76,10h+,2.27,1.39,5.02,7.6,False,68,89,12.84,1.1933,Low,No,Moderate,1,1 - Addicted label,8.68,False,23.38,False
TXN04756,U04756,29,28-35,Female,7.17,6-8h,3.0,0.44,3.57,7.86,False,84,159,8.01,1.1172,High,Yes,Moderate,1,1 - Addicted label,7.01,False,18.6,False
TXN04757,U04757,29,28-35,Female,4.23,Up to 6h,3.99,2.81,4.01,4.98,True,20,146,6.62,1.565,Low,No,Mild,0,0 - Not addicted label,10.81,True,13.22,False
TXN04758,U04758,32,28-35,Female,5.48,Up to 6h,2.76,3.43,3.7,7.89,False,58,110,6.02,1.0985,Medium,Yes,None,0,0 - Not addicted label,9.89,True,17.07,False
TXN04759,U04759,25,23-27,Female,6.74,6-8h,5.16,0.8,4.66,5.54,True,48,61,7.49,1.1113,Medium,Yes,Moderate,1,1 - Addicted label,10.620000000000001,True,16.94,False
TXN04760,U04760,19,18-22,Male,8.84,8-10h,0.82,3.95,3.42,8.13,False,85,58,11.27,1.2749,High,No,Moderate,1,1 - Addicted label,8.190000000000001,False,20.39,False
TXN04761,U04761,25,23-27,Female,3.6,Up to 6h,1.47,1.44,2.26,8.99,False,92,137,4.76,1.3222,Medium,Yes,Mild,0,0 - Not addicted label,5.17,True,14.85,False
TXN04762,U04762,33,28-35,Male,5.05,Up to 6h,5.7,0.4,0.59,5.61,True,31,57,7.83,1.5505,High,No,Severe,1,1 - Addicted label,6.69,True,11.25,False
TXN04763,U04763,24,23-27,Male,9.88,8-10h,4.27,0.81,5.5,7.26,False,244,115,11.08,1.1215,High,Yes,Severe,1,1 - Addicted label,10.58,True,22.64,False
TXN04764,U04764,28,28-35,Other,10.81,10h+,1.4,0.42,2.29,5.17,True,225,121,11.64,1.0768,Medium,No,Moderate,1,1 - Addicted label,4.109999999999999,False,18.27,False
TXN04765,U04765,35,28-35,Female,8.43,8-10h,4.03,0.63,2.75,6.65,True,42,68,10.01,1.1874,High,Yes,Severe,1,1 - Addicted label,7.41,False,17.83,False
TXN04766,U04766,32,28-35,Female,4.97,Up to 6h,4.86,0.48,4.55,6.56,True,217,129,7.94,1.5976,High,No,Moderate,1,1 - Addicted label,9.89,True,16.08,False
TXN04767,U04767,26,23-27,Other,7.38,6-8h,4.55,0.1,2.04,5.52,True,77,128,9.71,1.3157,Medium,No,Moderate,1,1 - Addicted label,6.6899999999999995,False,14.939999999999998,False
TXN04768,U04768,31,28-35,Female,4.24,Up to 6h,2.69,3.17,2.0,7.09,False,188,27,6.62,1.5613,Low,Yes,None,0,0 - Not addicted label,7.859999999999999,True,13.33,False
TXN04769,U04769,34,28-35,Other,11.53,10h+,1.45,2.83,4.02,8.21,False,162,163,14.22,1.2333,Medium,No,Moderate,1,1 - Addicted label,8.3,False,23.76,False
TXN04770,U04770,29,28-35,Female,10.77,10h+,1.72,0.74,1.1,8.77,False,161,41,13.12,1.2182,Low,No,Severe,1,1 - Addicted label,3.56,False,20.64,False
TXN04771,U04771,25,23-27,Female,5.96,Up to 6h,4.2,3.71,2.44,7.59,False,227,178,8.02,1.3456,Low,No,Severe,1,1 - Addicted label,10.35,True,15.99,False
TXN04772,U04772,34,28-35,Other,6.09,6-8h,5.96,0.15,2.12,7.27,False,86,131,8.48,1.3924,High,Yes,Moderate,1,1 - Addicted label,8.23,True,15.48,False
TXN04773,U04773,30,28-35,Other,9.98,8-10h,5.63,2.6,2.63,6.35,True,59,171,12.84,1.2866,High,No,Moderate,1,1 - Addicted label,10.86,True,18.959999999999997,False
TXN04774,U04774,30,28-35,Female,7.86,6-8h,5.35,0.93,4.94,6.42,True,210,140,9.49,1.2074,Medium,Yes,Severe,1,1 - Addicted label,11.219999999999999,True,19.220000000000002,False
TXN04775,U04775,25,23-27,Male,10.77,10h+,1.2,0.95,0.56,8.06,False,135,107,12.19,1.1318,Medium,Yes,Severe,1,1 - Addicted label,2.71,False,19.389999999999997,False
TXN04776,U04776,24,23-27,Other,11.58,10h+,1.77,2.0,0.78,4.8,True,101,53,14.06,1.2142,High,Yes,Moderate,1,1 - Addicted label,4.55,False,17.16,False
TXN04777,U04777,33,28-35,Female,8.38,8-10h,5.92,1.93,4.03,7.11,False,148,152,10.58,1.2625,Low,Yes,Severe,1,1 - Addicted label,11.879999999999999,True,19.520000000000003,False
TXN04778,U04778,20,18-22,Female,6.73,6-8h,1.94,3.55,3.54,4.52,True,247,158,7.3,1.0847,Low,Yes,Moderate,1,1 - Addicted label,9.030000000000001,True,14.79,False
TXN04779,U04779,30,28-35,Female,6.9,6-8h,5.85,1.65,1.01,7.65,False,112,158,8.48,1.229,Medium,Yes,Severe,1,1 - Addicted label,8.51,True,15.56,False
TXN04780,U04780,33,28-35,Other,10.33,10h+,2.14,0.87,4.97,5.4,True,213,161,11.27,1.091,High,No,Moderate,1,1 - Addicted label,7.98,False,20.7,False
TXN04781,U04781,21,18-22,Female,4.69,Up to 6h,2.67,2.4,3.0,7.95,False,167,157,6.1,1.3006,Medium,No,None,0,0 - Not addicted label,8.07,True,15.64,False
TXN04782,U04782,24,23-27,Male,10.54,10h+,3.62,3.82,5.73,7.56,False,194,131,11.1,1.0531,Medium,No,Severe,1,1 - Addicted label,13.17,True,23.83,False
TXN04783,U04783,19,18-22,Female,9.77,8-10h,1.23,1.07,5.31,7.6,False,226,51,11.74,1.2016,Medium,No,Severe,1,1 - Addicted label,7.609999999999999,False,22.679999999999996,False
TXN04784,U04784,21,18-22,Male,7.51,6-8h,5.13,0.31,2.86,6.93,True,145,74,10.21,1.3595,Low,Yes,Moderate,1,1 - Addicted label,8.299999999999999,True,17.3,False
TXN04785,U04785,32,28-35,Male,8.12,8-10h,3.08,1.53,4.18,4.74,True,60,18,8.68,1.069,Low,No,Severe,1,1 - Addicted label,8.79,True,17.04,False
TXN04786,U04786,24,23-27,Male,7.6,6-8h,1.25,1.37,1.49,4.63,True,99,40,8.51,1.1197,Medium,No,Moderate,1,1 - Addicted label,4.11,False,13.72,False
TXN04787,U04787,21,18-22,Other,4.33,Up to 6h,5.35,0.09,2.49,9.0,False,185,21,6.27,1.448,Low,Yes,Moderate,1,1 - Addicted label,7.93,True,15.82,False
TXN04788,U04788,30,28-35,Female,6.0,Up to 6h,2.41,1.32,2.22,6.5,True,119,96,7.54,1.2567,High,Yes,Mild,0,0 - Not addicted label,5.950000000000001,False,14.72,False
TXN04789,U04789,28,28-35,Other,3.24,Up to 6h,3.8,3.5,2.74,6.8,True,177,138,4.67,1.4414,Medium,Yes,None,0,0 - Not addicted label,10.04,True,12.78,False
TXN04790,U04790,24,23-27,Female,9.4,8-10h,1.05,2.77,5.2,6.32,True,96,75,11.93,1.2691,High,No,Severe,1,1 - Addicted label,9.02,False,20.92,False
TXN04791,U04791,19,18-22,Female,8.4,8-10h,3.71,3.99,2.78,7.09,False,209,155,9.18,1.0929,High,Yes,Moderate,1,1 - Addicted label,10.48,True,18.27,False
TXN04792,U04792,20,18-22,Other,3.54,Up to 6h,2.17,0.24,1.03,4.97,True,188,123,4.67,1.3192,High,Yes,Mild,0,0 - Not addicted label,3.4400000000000004,False,9.54,False
TXN04793,U04793,35,28-35,Female,11.09,10h+,3.07,1.26,5.6,5.35,True,45,51,13.2,1.1903,Medium,No,Moderate,1,1 - Addicted label,9.93,False,22.04,False
TXN04794,U04794,24,23-27,Other,11.65,10h+,3.48,2.0,0.92,7.62,False,197,174,13.0,1.1159,High,No,Moderate,1,1 - Addicted label,6.4,False,20.19,False
TXN04795,U04795,32,28-35,Female,8.77,8-10h,0.8,2.27,5.46,7.79,False,221,141,9.78,1.1152,High,Yes,Moderate,1,1 - Addicted label,8.530000000000001,False,22.02,False
TXN04796,U04796,20,18-22,Male,5.31,Up to 6h,5.75,0.77,4.09,8.55,False,197,121,7.63,1.4369,High,No,Severe,1,1 - Addicted label,10.61,True,17.95,False
TXN04797,U04797,18,18-22,Other,10.4,10h+,4.71,3.77,4.98,8.69,False,28,156,13.35,1.2837,Medium,No,Moderate,1,1 - Addicted label,13.46,True,24.07,True
TXN04798,U04798,24,23-27,Other,11.45,10h+,1.93,1.94,0.87,5.53,True,239,57,14.19,1.2393,Low,No,Severe,1,1 - Addicted label,4.74,False,17.85,False
TXN04799,U04799,27,23-27,Female,6.57,6-8h,2.23,3.59,1.71,7.66,False,41,175,7.7,1.172,Medium,No,Mild,0,0 - Not addicted label,7.53,True,15.940000000000001,False
TXN04800,U04800,24,23-27,Female,10.78,10h+,1.48,0.9,1.14,7.12,False,166,54,11.91,1.1048,Medium,No,Moderate,1,1 - Addicted label,3.5199999999999996,False,19.04,False
TXN04801,U04801,26,23-27,Male,3.44,Up to 6h,2.3,2.85,4.39,4.68,True,105,113,5.24,1.5233,Medium,Yes,Mild,0,0 - Not addicted label,9.54,True,12.509999999999998,False
TXN04802,U04802,33,28-35,Other,4.89,Up to 6h,0.81,2.26,5.48,8.15,False,87,44,5.96,1.2188,Low,No,None,0,0 - Not addicted label,8.55,True,18.52,False
TXN04803,U04803,18,18-22,Other,11.21,10h+,5.22,3.74,4.92,8.25,False,34,156,14.08,1.256,High,Yes,Moderate,1,1 - Addicted label,13.88,True,24.380000000000003,True
TXN04804,U04804,34,28-35,Other,4.82,Up to 6h,3.75,0.58,4.71,5.43,True,138,22,5.95,1.2344,Medium,Yes,None,0,0 - Not addicted label,9.04,True,14.96,False
TXN04805,U04805,34,28-35,Male,6.69,6-8h,0.59,0.66,2.14,4.66,True,55,143,8.33,1.2451,Medium,No,Mild,0,0 - Not addicted label,3.39,False,13.490000000000002,False
TXN04806,U04806,29,28-35,Female,10.44,10h+,3.88,2.7,5.98,6.92,True,105,100,12.3,1.1782,Medium,Yes,Moderate,1,1 - Addicted label,12.56,True,23.34,False
TXN04807,U04807,19,18-22,Other,8.81,8-10h,1.35,2.05,1.58,7.78,False,95,151,11.63,1.3201,Medium,No,Severe,1,1 - Addicted label,4.98,False,18.17,False
TXN04808,U04808,21,18-22,Male,4.2,Up to 6h,5.12,3.97,5.64,7.23,False,248,104,7.02,1.6714,Low,Yes,Moderate,1,1 - Addicted label,14.73,True,17.07,False
TXN04809,U04809,28,28-35,Male,4.91,Up to 6h,2.69,0.44,2.6,6.26,True,203,156,7.12,1.4501,High,No,None,0,0 - Not addicted label,5.73,True,13.77,False
TXN04810,U04810,26,23-27,Other,3.65,Up to 6h,5.99,3.32,3.84,7.34,False,195,148,4.32,1.1836,Medium,Yes,Moderate,1,1 - Addicted label,13.15,True,14.83,False
TXN04811,U04811,28,28-35,Female,8.64,8-10h,1.89,2.48,2.26,8.25,False,94,105,9.25,1.0706,High,No,Severe,1,1 - Addicted label,6.63,False,19.15,False
TXN04812,U04812,35,28-35,Other,7.66,6-8h,2.35,2.06,5.01,8.77,False,181,26,9.13,1.1919,Low,No,Mild,0,0 - Not addicted label,9.42,True,21.439999999999998,False
TXN04813,U04813,35,28-35,Female,7.28,6-8h,3.4,3.84,3.68,5.8,True,183,154,9.95,1.3668,Medium,No,Mild,0,0 - Not addicted label,10.92,True,16.76,False
TXN04814,U04814,19,18-22,Other,4.31,Up to 6h,2.63,3.02,0.69,7.36,False,172,93,4.93,1.1439,High,Yes,None,0,0 - Not addicted label,6.34,True,12.36,False
TXN04815,U04815,34,28-35,Male,8.16,8-10h,0.6,3.66,4.87,6.74,True,147,64,8.79,1.0772,High,Yes,Severe,1,1 - Addicted label,9.129999999999999,True,19.77,False
TXN04816,U04816,18,18-22,Female,4.47,Up to 6h,3.69,0.83,5.74,8.09,False,139,129,5.12,1.1454,Low,No,None,0,0 - Not addicted label,10.26,True,18.299999999999997,False
TXN04817,U04817,25,23-27,Male,7.87,6-8h,1.06,3.11,5.65,7.63,False,170,176,8.63,1.0966,Low,Yes,Moderate,1,1 - Addicted label,9.82,True,21.15,False
TXN04818,U04818,25,23-27,Female,4.26,Up to 6h,2.47,3.03,3.3,5.67,True,185,19,5.52,1.2958,Low,No,None,0,0 - Not addicted label,8.8,True,13.23,False
TXN04819,U04819,26,23-27,Male,4.6,Up to 6h,1.03,2.69,1.12,7.85,False,215,98,5.85,1.2717,Medium,No,Mild,0,0 - Not addicted label,4.84,True,13.57,False
TXN04820,U04820,22,18-22,Male,9.1,8-10h,4.66,2.79,0.6,7.61,False,119,151,9.83,1.0802,Low,No,Moderate,1,1 - Addicted label,8.05,False,17.310000000000002,False
TXN04821,U04821,33,28-35,Male,7.36,6-8h,3.69,2.98,1.77,8.73,False,182,176,8.7,1.1821,Low,No,Moderate,1,1 - Addicted label,8.44,True,17.86,False
TXN04822,U04822,32,28-35,Male,4.71,Up to 6h,3.21,0.23,0.72,7.36,False,192,91,5.23,1.1104,Medium,Yes,None,0,0 - Not addicted label,4.16,False,12.790000000000001,False
TXN04823,U04823,20,18-22,Male,7.0,6-8h,2.38,1.7,4.39,7.38,False,243,67,9.75,1.3929,Medium,Yes,Moderate,1,1 - Addicted label,8.469999999999999,True,18.77,False
TXN04824,U04824,26,23-27,Female,6.03,6-8h,5.03,0.34,3.8,5.63,True,41,55,7.85,1.3018,Medium,No,Severe,1,1 - Addicted label,9.17,True,15.46,False
TXN04825,U04825,32,28-35,Other,6.11,6-8h,2.11,3.58,5.82,8.17,False,217,66,7.57,1.239,Low,Yes,Mild,0,0 - Not addicted label,11.51,True,20.1,False
TXN04826,U04826,27,23-27,Male,7.71,6-8h,1.02,2.03,2.45,4.88,True,169,163,9.86,1.2789,Low,No,Mild,0,0 - Not addicted label,5.5,False,15.04,False
TXN04827,U04827,27,23-27,Female,6.42,6-8h,5.6,1.88,5.8,8.03,False,200,56,8.11,1.2632,Low,Yes,Severe,1,1 - Addicted label,13.28,True,20.25,False
TXN04828,U04828,32,28-35,Male,7.84,6-8h,1.77,1.22,4.29,6.25,True,60,100,10.27,1.3099,High,Yes,Mild,0,0 - Not addicted label,7.28,False,18.38,False
TXN04829,U04829,26,23-27,Male,8.69,8-10h,3.93,3.34,2.88,7.32,False,98,129,10.88,1.252,Medium,Yes,Moderate,1,1 - Addicted label,10.149999999999999,True,18.889999999999997,False
TXN04830,U04830,33,28-35,Female,4.41,Up to 6h,5.26,2.37,4.43,7.22,False,186,37,5.53,1.254,Low,No,Moderate,1,1 - Addicted label,12.059999999999999,True,16.06,False
TXN04831,U04831,20,18-22,Female,7.65,6-8h,4.27,2.58,2.72,6.11,True,170,53,10.43,1.3634,Medium,No,Moderate,1,1 - Addicted label,9.57,True,16.48,False
TXN04832,U04832,31,28-35,Male,8.56,8-10h,4.16,0.67,0.96,8.35,False,129,164,9.3,1.0864,Medium,Yes,Moderate,1,1 - Addicted label,5.79,False,17.87,False
TXN04833,U04833,28,28-35,Male,8.04,8-10h,0.76,1.28,2.66,4.88,True,133,84,9.73,1.2102,Low,No,Severe,1,1 - Addicted label,4.7,False,15.579999999999998,False
TXN04834,U04834,27,23-27,Female,4.32,Up to 6h,1.1,0.59,4.23,5.92,True,59,123,5.0,1.1574,Medium,Yes,Mild,0,0 - Not addicted label,5.92,True,14.47,False
TXN04835,U04835,27,23-27,Male,5.22,Up to 6h,5.33,0.11,1.38,6.58,True,120,114,8.15,1.5613,Low,No,Moderate,1,1 - Addicted label,6.82,True,13.18,False
